item,subject_1,subject_2,measure,correlation
El espejo,sub-012,sub-111,SFD,0.06561734733843268
El espejo,sub-012,sub-073,SFD,0.02697673205256156
El espejo,sub-012,sub-001,SFD,0.029430570246540583
El espejo,sub-012,sub-095,SFD,-0.009845072758846593
El espejo,sub-012,sub-012,SFD,0.9999999999999998
El espejo,sub-012,sub-052,SFD,0.03623497829096264
El espejo,sub-012,sub-094,SFD,0.10210803284270709
El espejo,sub-012,sub-088,SFD,0.08168837588979018
El espejo,sub-012,sub-044,SFD,0.06559577140135944
El espejo,sub-012,sub-009,SFD,0.04563350393664938
El espejo,sub-012,sub-041,SFD,0.035770720913480165
El espejo,sub-012,sub-024,SFD,0.0010748065890071818
El espejo,sub-012,sub-016,SFD,0.0009256437569952068
El espejo,sub-012,sub-112,SFD,0.05087917412561081
El espejo,sub-012,sub-058,SFD,0.09242277948193538
El espejo,sub-012,sub-018,SFD,0.07133297485990375
El espejo,sub-012,sub-048,SFD,-0.03791080780326532
El espejo,sub-012,sub-087,SFD,0.0795449144699849
El espejo,sub-012,sub-091,SFD,0.0454264773251039
El espejo,sub-012,sub-083,SFD,0.11046180952397038
El espejo,sub-012,sub-065,SFD,0.04577533465177182
El espejo,sub-012,sub-077,SFD,0.05426471585476805
El espejo,sub-012,sub-039,SFD,0.09710645110834695
El espejo,sub-012,sub-053,SFD,0.002596040012424804
El espejo,sub-012,sub-075,SFD,0.019931420949399387
El espejo,sub-012,sub-060,SFD,0.08894399709244444
El espejo,sub-012,sub-103,SFD,0.055921341943576376
El espejo,sub-012,sub-105,SFD,0.02541177271241712
El espejo,sub-012,sub-064,SFD,0.05622188402451826
El espejo,sub-012,sub-010,SFD,0.03231347035630758
El espejo,sub-012,sub-034,SFD,0.0013443779216420581
El espejo,sub-012,sub-002,SFD,0.028780316264714202
El espejo,sub-012,sub-085,SFD,0.06050509340283555
El espejo,sub-012,sub-021,SFD,0.07716128461340949
El espejo,sub-012,sub-096,SFD,0.06406842769127817
El espejo,sub-012,sub-027,SFD,0.08114234035314546
El espejo,sub-012,sub-006,SFD,0.08180204744292482
El espejo,sub-012,sub-066,SFD,-0.0004889145428747828
El espejo,sub-012,sub-101,SFD,0.0686844469972541
El espejo,sub-012,sub-042,SFD,0.10909289773475109
El espejo,sub-012,sub-003,SFD,0.007775036704063409
El espejo,sub-012,sub-107,SFD,0.013759062952117889
El espejo,sub-012,sub-098,SFD,0.043702518107263784
El espejo,sub-012,sub-086,SFD,0.0827365649678825
El espejo,sub-012,sub-013,SFD,0.012206042569058734
El espejo,sub-012,sub-068,SFD,0.0888542459523522
El espejo,sub-052,sub-067,SFD,0.09397700523829
El espejo,sub-052,sub-054,SFD,0.14710223068039335
El espejo,sub-052,sub-078,SFD,0.1434429615025397
El espejo,sub-052,sub-046,SFD,0.12521033641599985
El espejo,sub-052,sub-097,SFD,0.13950969710697705
El espejo,sub-052,sub-079,SFD,0.06857525737743825
El espejo,sub-052,sub-028,SFD,0.15838218529336326
El espejo,sub-052,sub-089,SFD,0.20256347647875314
El espejo,sub-052,sub-109,SFD,0.17623267347503743
El espejo,sub-052,sub-070,SFD,0.007348983272410565
El espejo,sub-052,sub-111,SFD,0.1710596161565042
El espejo,sub-052,sub-073,SFD,0.10376712906547407
El espejo,sub-052,sub-001,SFD,0.1503420781484016
El espejo,sub-052,sub-095,SFD,0.08747153918700717
El espejo,sub-052,sub-012,SFD,0.03623497829096264
El espejo,sub-052,sub-052,SFD,1.0
El espejo,sub-052,sub-094,SFD,0.13465731126238428
El espejo,sub-052,sub-088,SFD,-0.024718589134373182
El espejo,sub-052,sub-044,SFD,0.15631457580084135
El espejo,sub-052,sub-009,SFD,0.14016333894449737
El espejo,sub-052,sub-041,SFD,0.236310014409806
El espejo,sub-052,sub-024,SFD,0.049635555834378
El espejo,sub-052,sub-016,SFD,0.08619489870581828
El espejo,sub-052,sub-112,SFD,0.18269493225813632
El espejo,sub-052,sub-058,SFD,0.18480782773125906
El espejo,sub-052,sub-018,SFD,0.1527200716358012
El espejo,sub-052,sub-048,SFD,0.20003096548167035
El espejo,sub-052,sub-087,SFD,0.04443609539194298
El espejo,sub-052,sub-091,SFD,0.12019761405692458
El espejo,sub-052,sub-083,SFD,0.1549204530175803
El espejo,sub-052,sub-065,SFD,0.09539640914840736
El espejo,sub-052,sub-077,SFD,0.07854627235705415
El espejo,sub-052,sub-039,SFD,0.049048712724465746
El espejo,sub-052,sub-053,SFD,-0.01801833369426092
El espejo,sub-052,sub-075,SFD,0.13166786268365505
El espejo,sub-052,sub-060,SFD,0.14490420586493638
El espejo,sub-052,sub-103,SFD,0.11439462616757147
El espejo,sub-052,sub-105,SFD,0.0713220011504744
El espejo,sub-052,sub-064,SFD,0.051411392846773415
El espejo,sub-052,sub-010,SFD,0.12348065620039933
El espejo,sub-052,sub-034,SFD,0.12002046142877752
El espejo,sub-052,sub-002,SFD,0.13177293483466837
El espejo,sub-052,sub-085,SFD,0.1099543814025451
El espejo,sub-052,sub-021,SFD,0.012933396698876713
El espejo,sub-052,sub-096,SFD,0.2570937070473885
El espejo,sub-052,sub-027,SFD,0.0178112177341313
El espejo,sub-052,sub-006,SFD,0.13862346052312294
El espejo,sub-052,sub-066,SFD,0.14059168792245252
El espejo,sub-052,sub-101,SFD,0.09544235945860445
El espejo,sub-052,sub-042,SFD,0.1991425615399933
El espejo,sub-052,sub-003,SFD,0.10325831686248542
El espejo,sub-052,sub-107,SFD,0.08749404546375218
El espejo,sub-052,sub-098,SFD,0.21444326791067858
El espejo,sub-052,sub-086,SFD,0.11485265523023684
El espejo,sub-052,sub-013,SFD,0.11166866290324372
El espejo,sub-052,sub-068,SFD,0.2138190453860563
El espejo,sub-094,sub-067,SFD,0.04283251708560762
El espejo,sub-094,sub-054,SFD,0.08117239511374297
El espejo,sub-094,sub-078,SFD,0.14228945975965118
El espejo,sub-094,sub-046,SFD,0.023134430503481858
El espejo,sub-094,sub-097,SFD,0.10673252103684054
El espejo,sub-094,sub-079,SFD,0.06884227926248285
El espejo,sub-094,sub-028,SFD,0.09398186842065265
El espejo,sub-094,sub-089,SFD,0.08454423323745747
El espejo,sub-094,sub-109,SFD,0.17118455495944745
El espejo,sub-094,sub-070,SFD,0.05734940380380404
El espejo,sub-094,sub-111,SFD,0.09540764722522764
El espejo,sub-094,sub-073,SFD,0.022808052685706445
El espejo,sub-094,sub-001,SFD,0.07026902945426215
El espejo,sub-094,sub-095,SFD,0.0968152716180457
El espejo,sub-094,sub-012,SFD,0.10210803284270709
El espejo,sub-094,sub-052,SFD,0.13465731126238428
El espejo,sub-094,sub-094,SFD,1.0
El espejo,sub-094,sub-088,SFD,-0.04676171904717928
El espejo,sub-094,sub-044,SFD,0.1059447454683304
El espejo,sub-094,sub-009,SFD,0.13233280716231438
El espejo,sub-094,sub-041,SFD,0.04678893046619701
El espejo,sub-094,sub-024,SFD,0.012974074747612065
El espejo,sub-094,sub-016,SFD,0.06870355509670724
El espejo,sub-094,sub-112,SFD,0.08231506771718655
El espejo,sub-094,sub-058,SFD,0.13798526792871232
El espejo,sub-094,sub-018,SFD,0.1078971375830718
El espejo,sub-094,sub-048,SFD,0.13995915511634371
El espejo,sub-094,sub-087,SFD,0.03004040260861538
El espejo,sub-094,sub-091,SFD,0.10547238698996415
El espejo,sub-094,sub-083,SFD,0.12057352320161518
El espejo,sub-094,sub-065,SFD,0.0714889556384151
El espejo,sub-094,sub-077,SFD,0.08543801829041953
El espejo,sub-094,sub-039,SFD,0.030828958935623863
El espejo,sub-094,sub-053,SFD,0.06625382772813485
El espejo,sub-094,sub-075,SFD,0.07735975995208626
El espejo,sub-094,sub-060,SFD,0.12552640641386623
El espejo,sub-094,sub-103,SFD,0.1496516378584652
El espejo,sub-094,sub-105,SFD,0.03997655363083234
El espejo,sub-094,sub-064,SFD,0.14333760877799226
El espejo,sub-094,sub-010,SFD,0.1200907178809813
El espejo,sub-094,sub-034,SFD,0.12830246803404283
El espejo,sub-094,sub-002,SFD,0.10382464248401539
El espejo,sub-094,sub-085,SFD,0.09357054622505671
El espejo,sub-094,sub-021,SFD,0.005725472718153221
El espejo,sub-094,sub-096,SFD,0.17795762939651122
El espejo,sub-094,sub-027,SFD,0.0636017998961425
El espejo,sub-094,sub-006,SFD,0.05367844925145831
El espejo,sub-094,sub-066,SFD,0.12905945956014156
El espejo,sub-094,sub-101,SFD,0.10736729065440671
El espejo,sub-094,sub-042,SFD,0.1565189862585928
El espejo,sub-094,sub-003,SFD,0.09748977237688683
El espejo,sub-094,sub-107,SFD,0.07445253211827275
El espejo,sub-094,sub-098,SFD,0.13375251467066337
El espejo,sub-094,sub-086,SFD,0.10917216117249079
El espejo,sub-094,sub-013,SFD,0.07689426033157226
El espejo,sub-094,sub-068,SFD,0.14160590847661333
El espejo,sub-088,sub-067,SFD,0.03201629502566378
El espejo,sub-088,sub-054,SFD,-0.05756443101707643
El espejo,sub-088,sub-078,SFD,-0.03056090327730318
El espejo,sub-088,sub-046,SFD,0.051173349695116874
El espejo,sub-088,sub-097,SFD,0.004364340752606479
El espejo,sub-088,sub-079,SFD,0.08250191656772894
El espejo,sub-088,sub-028,SFD,0.10259893920718281
El espejo,sub-088,sub-089,SFD,0.012399862441134061
El espejo,sub-088,sub-109,SFD,0.06223933188539819
El espejo,sub-088,sub-070,SFD,-0.032180530667946135
El espejo,sub-088,sub-111,SFD,-0.07220091554614817
El espejo,sub-088,sub-073,SFD,0.010149470529924489
El espejo,sub-088,sub-001,SFD,0.042548219352521746
El espejo,sub-088,sub-095,SFD,0.026104536611118962
El espejo,sub-088,sub-012,SFD,0.08168837588979017
El espejo,sub-088,sub-052,SFD,-0.024718589134373182
El espejo,sub-088,sub-094,SFD,-0.04676171904717929
El espejo,sub-088,sub-088,SFD,1.0
El espejo,sub-088,sub-044,SFD,0.09580521031188076
El espejo,sub-088,sub-009,SFD,-0.012761448512830117
El espejo,sub-088,sub-041,SFD,0.055222045874682546
El espejo,sub-088,sub-024,SFD,0.06052690428940071
El espejo,sub-088,sub-016,SFD,0.007585518939551743
El espejo,sub-088,sub-112,SFD,0.039317915969888706
El espejo,sub-088,sub-058,SFD,0.08948109211759127
El espejo,sub-088,sub-018,SFD,-0.01684030085200839
El espejo,sub-088,sub-048,SFD,-0.0509776798964281
El espejo,sub-088,sub-087,SFD,0.03288469870094226
El espejo,sub-088,sub-091,SFD,-0.013408110379821842
El espejo,sub-088,sub-083,SFD,0.014176611634682893
El espejo,sub-088,sub-065,SFD,0.04526906400999247
El espejo,sub-088,sub-077,SFD,0.001591752962544849
El espejo,sub-088,sub-039,SFD,0.04216037670321766
El espejo,sub-088,sub-053,SFD,-0.04798057763977233
El espejo,sub-088,sub-075,SFD,-0.026360031076957186
El espejo,sub-088,sub-060,SFD,0.10406491903102386
El espejo,sub-088,sub-103,SFD,-0.04458171590075007
El espejo,sub-088,sub-105,SFD,0.030204169454461655
El espejo,sub-088,sub-064,SFD,-0.005641320485797844
El espejo,sub-088,sub-010,SFD,0.012096915623745472
El espejo,sub-088,sub-034,SFD,0.02364973922356173
El espejo,sub-088,sub-002,SFD,0.037355711078757674
El espejo,sub-088,sub-085,SFD,-0.00593738955320139
El espejo,sub-088,sub-021,SFD,0.022761502445478022
El espejo,sub-088,sub-096,SFD,0.02353204950128415
El espejo,sub-088,sub-027,SFD,0.07638072295597492
El espejo,sub-088,sub-006,SFD,0.019540127572689667
El espejo,sub-088,sub-066,SFD,-0.021199075540869555
El espejo,sub-088,sub-101,SFD,-0.03650963813354604
El espejo,sub-088,sub-042,SFD,0.011151135425096598
El espejo,sub-088,sub-003,SFD,0.007021310141937674
El espejo,sub-088,sub-107,SFD,0.030393179105528308
El espejo,sub-088,sub-098,SFD,0.02959169129063579
El espejo,sub-088,sub-086,SFD,-0.027121943699356724
El espejo,sub-088,sub-013,SFD,-0.007043308836134787
El espejo,sub-088,sub-068,SFD,0.04558029396078722
El espejo,sub-044,sub-067,SFD,0.11833222621925135
El espejo,sub-044,sub-054,SFD,0.024196257697791802
El espejo,sub-044,sub-078,SFD,0.12488138798113765
El espejo,sub-044,sub-046,SFD,0.2509591428901051
El espejo,sub-044,sub-097,SFD,0.1341141399891438
El espejo,sub-044,sub-079,SFD,0.16264280543528092
El espejo,sub-044,sub-028,SFD,0.17206405141299946
El espejo,sub-044,sub-089,SFD,0.2861691992540195
El espejo,sub-044,sub-109,SFD,0.29975246065069094
El espejo,sub-044,sub-070,SFD,0.06199442500571446
El espejo,sub-044,sub-111,SFD,0.12107868662577755
El espejo,sub-044,sub-073,SFD,0.1254291041659016
El espejo,sub-044,sub-001,SFD,0.1339430181698864
El espejo,sub-044,sub-095,SFD,0.05695673871501918
El espejo,sub-044,sub-012,SFD,0.06559577140135943
El espejo,sub-044,sub-052,SFD,0.15631457580084135
El espejo,sub-044,sub-094,SFD,0.1059447454683304
El espejo,sub-044,sub-088,SFD,0.09580521031188076
El espejo,sub-044,sub-044,SFD,0.9999999999999998
El espejo,sub-044,sub-009,SFD,0.2196534202039561
El espejo,sub-044,sub-041,SFD,0.18730957004966572
El espejo,sub-044,sub-024,SFD,0.011644935988013758
El espejo,sub-044,sub-016,SFD,0.0792947785503131
El espejo,sub-044,sub-112,SFD,0.23900962470537274
El espejo,sub-044,sub-058,SFD,0.23346222557308155
El espejo,sub-044,sub-018,SFD,0.18589605535259943
El espejo,sub-044,sub-048,SFD,0.1508805383654165
El espejo,sub-044,sub-087,SFD,0.16303620672212776
El espejo,sub-044,sub-091,SFD,0.2480046431920122
El espejo,sub-044,sub-083,SFD,0.15531993562642954
El espejo,sub-044,sub-065,SFD,0.30631075385508777
El espejo,sub-044,sub-077,SFD,0.10996348892441153
El espejo,sub-044,sub-039,SFD,0.2456170892481863
El espejo,sub-044,sub-053,SFD,-0.018343749114539645
El espejo,sub-044,sub-075,SFD,0.1534362255544465
El espejo,sub-044,sub-060,SFD,0.23004651185347494
El espejo,sub-044,sub-103,SFD,0.20120766433210896
El espejo,sub-044,sub-105,SFD,0.1419866518445476
El espejo,sub-044,sub-064,SFD,0.13464583193229082
El espejo,sub-044,sub-010,SFD,0.05540269438780515
El espejo,sub-044,sub-034,SFD,0.12855078366932482
El espejo,sub-044,sub-002,SFD,0.19920261168038703
El espejo,sub-044,sub-085,SFD,0.22531728969344728
El espejo,sub-044,sub-021,SFD,0.1425999972748385
El espejo,sub-044,sub-096,SFD,0.25145338727918554
El espejo,sub-044,sub-027,SFD,0.22318061305105713
El espejo,sub-044,sub-006,SFD,0.19514698815977044
El espejo,sub-044,sub-066,SFD,0.2188362035499424
El espejo,sub-044,sub-101,SFD,0.10190989221216312
El espejo,sub-044,sub-042,SFD,0.33407651614891476
El espejo,sub-044,sub-003,SFD,0.27914056280432337
El espejo,sub-044,sub-107,SFD,0.17427340729504928
El espejo,sub-044,sub-098,SFD,0.05195955756790846
El espejo,sub-044,sub-086,SFD,-0.038345697555656956
El espejo,sub-044,sub-013,SFD,0.08899324995208475
El espejo,sub-044,sub-068,SFD,0.29599583703482857
El espejo,sub-009,sub-067,SFD,0.08960468622724085
El espejo,sub-009,sub-054,SFD,0.0388151647845669
El espejo,sub-009,sub-078,SFD,0.22242574948695604
El espejo,sub-009,sub-046,SFD,0.22829387850984417
El espejo,sub-009,sub-097,SFD,0.08610211304112343
El espejo,sub-009,sub-079,SFD,0.20951797191245153
El espejo,sub-009,sub-028,SFD,0.05135030439889607
El espejo,sub-009,sub-089,SFD,0.3172544090799693
El espejo,sub-009,sub-109,SFD,0.2262790715333599
El espejo,sub-009,sub-070,SFD,0.04048038189803547
El espejo,sub-009,sub-111,SFD,0.15194955003130173
El espejo,sub-009,sub-073,SFD,0.13652276949662637
El espejo,sub-009,sub-001,SFD,0.13620679623901533
El espejo,sub-009,sub-095,SFD,0.11467051783068609
El espejo,sub-009,sub-012,SFD,0.04563350393664938
El espejo,sub-009,sub-052,SFD,0.14016333894449734
El espejo,sub-009,sub-094,SFD,0.13233280716231438
El espejo,sub-009,sub-088,SFD,-0.012761448512830117
El espejo,sub-009,sub-044,SFD,0.21965342020395606
El espejo,sub-009,sub-009,SFD,1.0
El espejo,sub-009,sub-041,SFD,0.2042100361456656
El espejo,sub-009,sub-024,SFD,-0.020462684153624917
El espejo,sub-009,sub-016,SFD,0.060430709299585585
El espejo,sub-009,sub-112,SFD,0.2993624551807881
El espejo,sub-009,sub-058,SFD,0.21511469283179838
El espejo,sub-009,sub-018,SFD,0.0729021359883677
El espejo,sub-009,sub-048,SFD,0.12761490505948278
El espejo,sub-009,sub-087,SFD,0.09390172443733658
El espejo,sub-009,sub-091,SFD,0.19020019850534173
El espejo,sub-009,sub-083,SFD,0.10151799460798212
El espejo,sub-009,sub-065,SFD,0.11527376740415378
El espejo,sub-009,sub-077,SFD,0.02428138187279057
El espejo,sub-009,sub-039,SFD,0.16863173459636305
El espejo,sub-009,sub-053,SFD,-0.03177870798717811
El espejo,sub-009,sub-075,SFD,0.09984264818662474
El espejo,sub-009,sub-060,SFD,0.15464340373998642
El espejo,sub-009,sub-103,SFD,0.1272248201902548
El espejo,sub-009,sub-105,SFD,0.040759285824375525
El espejo,sub-009,sub-064,SFD,0.09591730282305656
El espejo,sub-009,sub-010,SFD,0.12602161457437047
El espejo,sub-009,sub-034,SFD,0.12354665335302646
El espejo,sub-009,sub-002,SFD,0.142984306274823
El espejo,sub-009,sub-085,SFD,0.2952672115868824
El espejo,sub-009,sub-021,SFD,0.1559071776294547
El espejo,sub-009,sub-096,SFD,0.17914260727101164
El espejo,sub-009,sub-027,SFD,0.17227355971183805
El espejo,sub-009,sub-006,SFD,0.22672066142468075
El espejo,sub-009,sub-066,SFD,0.17268260465897586
El espejo,sub-009,sub-101,SFD,0.11755893526980081
El espejo,sub-009,sub-042,SFD,0.2800587934864883
El espejo,sub-009,sub-003,SFD,0.17375068918492695
El espejo,sub-009,sub-107,SFD,0.1646833606010607
El espejo,sub-009,sub-098,SFD,0.09145591477196562
El espejo,sub-009,sub-086,SFD,-0.02102862162128359
El espejo,sub-009,sub-013,SFD,0.13176048334900775
El espejo,sub-009,sub-068,SFD,0.16979091035457702
El espejo,sub-041,sub-067,SFD,0.11792825979267155
El espejo,sub-041,sub-054,SFD,0.07902446591165005
El espejo,sub-041,sub-078,SFD,0.18610448138706107
El espejo,sub-041,sub-046,SFD,0.1918682498388188
El espejo,sub-041,sub-097,SFD,0.10283962630132328
El espejo,sub-041,sub-079,SFD,0.15059790560226974
El espejo,sub-041,sub-028,SFD,0.12233326166308196
El espejo,sub-041,sub-089,SFD,0.2566694208604401
El espejo,sub-041,sub-109,SFD,0.2620075350273888
El espejo,sub-041,sub-070,SFD,-0.003536339159818629
El espejo,sub-041,sub-111,SFD,0.10995026275966108
El espejo,sub-041,sub-073,SFD,0.16220503467171146
El espejo,sub-041,sub-001,SFD,0.06164366098595697
El espejo,sub-041,sub-095,SFD,0.06903076699355495
El espejo,sub-041,sub-012,SFD,0.03577072091348016
El espejo,sub-041,sub-052,SFD,0.236310014409806
El espejo,sub-041,sub-094,SFD,0.04678893046619701
El espejo,sub-041,sub-088,SFD,0.055222045874682546
El espejo,sub-041,sub-044,SFD,0.18730957004966572
El espejo,sub-041,sub-009,SFD,0.2042100361456656
El espejo,sub-041,sub-041,SFD,1.0
El espejo,sub-041,sub-024,SFD,0.06729886572517645
El espejo,sub-041,sub-016,SFD,0.05621109063350791
El espejo,sub-041,sub-112,SFD,0.25937682646597254
El espejo,sub-041,sub-058,SFD,0.22352500708748185
El espejo,sub-041,sub-018,SFD,0.12222769123398196
El espejo,sub-041,sub-048,SFD,0.18389896524395336
El espejo,sub-041,sub-087,SFD,0.15408268330353111
El espejo,sub-041,sub-091,SFD,0.14082460277200837
El espejo,sub-041,sub-083,SFD,0.15202293524596455
El espejo,sub-041,sub-065,SFD,0.1956839188425556
El espejo,sub-041,sub-077,SFD,0.06705528245134895
El espejo,sub-041,sub-039,SFD,0.10130580459321213
El espejo,sub-041,sub-053,SFD,0.00017834401684274442
El espejo,sub-041,sub-075,SFD,0.08172620394422818
El espejo,sub-041,sub-060,SFD,0.19276600835148472
El espejo,sub-041,sub-103,SFD,0.1331817085275975
El espejo,sub-041,sub-105,SFD,0.05013115690938241
El espejo,sub-041,sub-064,SFD,0.05441678280596787
El espejo,sub-041,sub-010,SFD,0.0870741569748102
El espejo,sub-041,sub-034,SFD,0.1572118105378809
El espejo,sub-041,sub-002,SFD,0.14820903356612714
El espejo,sub-041,sub-085,SFD,0.1731368604615018
El espejo,sub-041,sub-021,SFD,0.06316192498905768
El espejo,sub-041,sub-096,SFD,0.21274270679378288
El espejo,sub-041,sub-027,SFD,0.11861858942147742
El espejo,sub-041,sub-006,SFD,0.13713983988552703
El espejo,sub-041,sub-066,SFD,0.2145541992005286
El espejo,sub-041,sub-101,SFD,0.10325707078240906
El espejo,sub-041,sub-042,SFD,0.18162305719685812
El espejo,sub-041,sub-003,SFD,0.20915367418390812
El espejo,sub-041,sub-107,SFD,0.12727566315056793
El espejo,sub-041,sub-098,SFD,0.1484158331935481
El espejo,sub-041,sub-086,SFD,0.00655628789537794
El espejo,sub-041,sub-013,SFD,0.11969243023524001
El espejo,sub-041,sub-068,SFD,0.26929510270451895
El espejo,sub-024,sub-067,SFD,0.02011325087665443
El espejo,sub-024,sub-054,SFD,0.02349342154950642
El espejo,sub-024,sub-078,SFD,-0.004271187273427764
El espejo,sub-024,sub-046,SFD,-0.0060463620075638805
El espejo,sub-024,sub-097,SFD,0.012674514745653644
El espejo,sub-024,sub-079,SFD,-0.02115404990257124
El espejo,sub-024,sub-028,SFD,0.059588350072051786
El espejo,sub-024,sub-089,SFD,-0.009114050974547459
El espejo,sub-024,sub-109,SFD,-0.023857704074829386
El espejo,sub-024,sub-070,SFD,0.09258323817400906
El espejo,sub-024,sub-111,SFD,0.03282728309896351
El espejo,sub-024,sub-073,SFD,0.04746708765576306
El espejo,sub-024,sub-001,SFD,0.019637279603617774
El espejo,sub-024,sub-095,SFD,0.008179317128657937
El espejo,sub-024,sub-012,SFD,0.001074806589007182
El espejo,sub-024,sub-052,SFD,0.049635555834378
El espejo,sub-024,sub-094,SFD,0.012974074747612065
El espejo,sub-024,sub-088,SFD,0.06052690428940071
El espejo,sub-024,sub-044,SFD,0.011644935988013756
El espejo,sub-024,sub-009,SFD,-0.020462684153624917
El espejo,sub-024,sub-041,SFD,0.06729886572517645
El espejo,sub-024,sub-024,SFD,1.0
